2023-05-02 19:55:48,193 - {'K': 5, 'attention_dropout': 0.1, 'batch_size': 128, 'bidirectional': True, 'ckpts_dir': './ckpts/yelp/', 'd_step': 1, 'data_dir': './data/yelp/', 'dataset': 'yelp', 'device': 'cuda', 'dropout': 0.1, 'elasticsearch_index': 'yelp', 'elasticsearch_server': 'https://127.0.0.1:9200', 'embedding_size': 256, 'epochs': 10, 'hidden_size': 512, 'init_lr': 1e-05, 'load_pretrain': True, 'log_file': './outputs/yelp/log.txt', 'max_grad_norm': 3.0, 'max_length': 18, 'max_lr': 0.0008, 'min_lr': 5e-05, 'nlayers': 1, 'num_filters': 64, 'out_dir': './outputs/yelp/', 'pretrain_epochs': 15, 'retriever': 'dense', 'style_feature_size': 512, 'teacher_forcing_ratio': 0.0, 'update_step': 200, 'warmup_steps': 3000}
2023-05-02 19:56:24,592 - load word_embedding.weight from word_embedding.weight
2023-05-02 19:56:24,593 - load content_enc.rnn.weight_ih_l0 from encoder.rnn.weight_ih_l0
2023-05-02 19:56:24,594 - load style_enc.rnn.weight_ih_l0 from encoder.rnn.weight_ih_l0
2023-05-02 19:56:24,594 - load dec.rnn.weight_ih_l0 from encoder.rnn.weight_ih_l0
2023-05-02 19:56:24,595 - load content_enc.rnn.weight_hh_l0 from encoder.rnn.weight_hh_l0
2023-05-02 19:56:24,595 - load style_enc.rnn.weight_hh_l0 from encoder.rnn.weight_hh_l0
2023-05-02 19:56:24,596 - load dec.rnn.weight_hh_l0 from encoder.rnn.weight_hh_l0
2023-05-02 19:56:24,597 - load content_enc.rnn.bias_ih_l0 from encoder.rnn.bias_ih_l0
2023-05-02 19:56:24,597 - load style_enc.rnn.bias_ih_l0 from encoder.rnn.bias_ih_l0
2023-05-02 19:56:24,597 - load dec.rnn.bias_ih_l0 from encoder.rnn.bias_ih_l0
2023-05-02 19:56:24,598 - load content_enc.rnn.bias_hh_l0 from encoder.rnn.bias_hh_l0
2023-05-02 19:56:24,599 - load style_enc.rnn.bias_hh_l0 from encoder.rnn.bias_hh_l0
2023-05-02 19:56:24,599 - load dec.rnn.bias_hh_l0 from encoder.rnn.bias_hh_l0
2023-05-02 19:56:24,600 - load content_enc.rnn.weight_ih_l0_reverse from encoder.rnn.weight_ih_l0_reverse
2023-05-02 19:56:24,600 - load style_enc.rnn.weight_ih_l0_reverse from encoder.rnn.weight_ih_l0_reverse
2023-05-02 19:56:24,601 - load content_enc.rnn.weight_hh_l0_reverse from encoder.rnn.weight_hh_l0_reverse
2023-05-02 19:56:24,602 - load style_enc.rnn.weight_hh_l0_reverse from encoder.rnn.weight_hh_l0_reverse
2023-05-02 19:56:24,604 - load content_enc.rnn.bias_ih_l0_reverse from encoder.rnn.bias_ih_l0_reverse
2023-05-02 19:56:24,604 - load style_enc.rnn.bias_ih_l0_reverse from encoder.rnn.bias_ih_l0_reverse
2023-05-02 19:56:24,605 - load content_enc.rnn.bias_hh_l0_reverse from encoder.rnn.bias_hh_l0_reverse
2023-05-02 19:56:24,606 - load style_enc.rnn.bias_hh_l0_reverse from encoder.rnn.bias_hh_l0_reverse
2023-05-02 19:56:24,607 - load h2word.weight from h2word.weight
2023-05-02 19:56:24,608 - load h2word.bias from h2word.bias
2023-05-02 19:56:24,612 - Loading pretrained params done!
2023-05-02 19:56:49,349 - Updating query embeddings.. 
2023-05-02 20:01:04,667 - epoch 1, step 1/2080, losses: 35.08, rec_loss: 10.37, cyc_loss: 9.82, adv_loss: 1.43, cos_loss: 0.49, bow_loss: 12.98, dis_loss: 1.25, lr_G: 0.00001, lr_D:0.00001
2023-05-02 20:05:25,927 - epoch 1, step 301/2080, losses: 18.20, rec_loss: 5.12, cyc_loss: 5.54, adv_loss: 0.71, cos_loss: 0.28, bow_loss: 6.56, dis_loss: 0.77, lr_G: 0.00009, lr_D:0.00009
2023-05-02 20:05:41,567 - epoch 1, step 321/2080, losses: 16.87, rec_loss: 4.48, cyc_loss: 4.89, adv_loss: 1.00, cos_loss: 0.25, bow_loss: 6.26, dis_loss: 0.63, lr_G: 0.00009, lr_D:0.00009
2023-05-02 20:05:57,245 - epoch 1, step 341/2080, losses: 16.82, rec_loss: 4.29, cyc_loss: 4.76, adv_loss: 1.17, cos_loss: 0.24, bow_loss: 6.36, dis_loss: 0.52, lr_G: 0.00010, lr_D:0.00010
2023-05-02 20:06:12,900 - epoch 1, step 361/2080, losses: 18.09, rec_loss: 5.02, cyc_loss: 5.57, adv_loss: 0.73, cos_loss: 0.24, bow_loss: 6.54, dis_loss: 0.81, lr_G: 0.00011, lr_D:0.00011
2023-05-02 20:06:28,407 - epoch 1, step 381/2080, losses: 17.54, rec_loss: 4.83, cyc_loss: 5.22, adv_loss: 0.85, cos_loss: 0.25, bow_loss: 6.40, dis_loss: 0.62, lr_G: 0.00011, lr_D:0.00011
2023-05-02 20:06:43,527 - Updating query embeddings.. 
2023-05-02 20:06:54,046 - epoch 1, step 401/2080, losses: 17.21, rec_loss: 4.85, cyc_loss: 5.22, adv_loss: 0.36, cos_loss: 0.20, bow_loss: 6.59, dis_loss: 0.98, lr_G: 0.00012, lr_D:0.00012
2023-05-02 20:07:09,912 - epoch 1, step 421/2080, losses: 17.33, rec_loss: 4.27, cyc_loss: 4.74, adv_loss: 1.28, cos_loss: 0.23, bow_loss: 6.82, dis_loss: 0.40, lr_G: 0.00012, lr_D:0.00012
2023-05-02 20:07:25,625 - epoch 1, step 441/2080, losses: 16.75, rec_loss: 4.16, cyc_loss: 4.62, adv_loss: 1.34, cos_loss: 0.20, bow_loss: 6.42, dis_loss: 0.42, lr_G: 0.00013, lr_D:0.00013
2023-05-02 20:07:41,250 - epoch 1, step 461/2080, losses: 16.40, rec_loss: 3.88, cyc_loss: 4.42, adv_loss: 1.61, cos_loss: 0.18, bow_loss: 6.30, dis_loss: 0.39, lr_G: 0.00013, lr_D:0.00013
2023-05-02 20:07:56,806 - epoch 1, step 481/2080, losses: 16.31, rec_loss: 3.92, cyc_loss: 4.44, adv_loss: 1.23, cos_loss: 0.19, bow_loss: 6.52, dis_loss: 0.42, lr_G: 0.00014, lr_D:0.00014
2023-05-02 20:08:12,546 - epoch 1, step 501/2080, losses: 17.31, rec_loss: 4.62, cyc_loss: 5.09, adv_loss: 0.80, cos_loss: 0.21, bow_loss: 6.58, dis_loss: 0.62, lr_G: 0.00014, lr_D:0.00014
2023-05-02 20:08:29,539 - epoch 1, step 521/2080, losses: 16.87, rec_loss: 4.51, cyc_loss: 4.95, adv_loss: 0.55, cos_loss: 0.22, bow_loss: 6.63, dis_loss: 0.73, lr_G: 0.00015, lr_D:0.00015
2023-05-02 20:08:46,429 - epoch 1, step 541/2080, losses: 17.22, rec_loss: 4.64, cyc_loss: 5.20, adv_loss: 0.63, cos_loss: 0.20, bow_loss: 6.55, dis_loss: 0.85, lr_G: 0.00015, lr_D:0.00015
2023-05-02 20:09:03,487 - epoch 1, step 561/2080, losses: 16.48, rec_loss: 4.53, cyc_loss: 5.04, adv_loss: 0.26, cos_loss: 0.18, bow_loss: 6.46, dis_loss: 0.99, lr_G: 0.00016, lr_D:0.00016
2023-05-02 20:09:21,244 - epoch 1, step 581/2080, losses: 15.45, rec_loss: 3.80, cyc_loss: 4.51, adv_loss: 0.63, cos_loss: 0.20, bow_loss: 6.31, dis_loss: 0.63, lr_G: 0.00016, lr_D:0.00016
2023-05-02 20:09:37,971 - Updating query embeddings.. 
2023-05-02 20:09:50,865 - epoch 1, step 601/2080, losses: 16.34, rec_loss: 4.29, cyc_loss: 4.82, adv_loss: 0.39, cos_loss: 0.19, bow_loss: 6.67, dis_loss: 0.91, lr_G: 0.00017, lr_D:0.00017
2023-05-02 20:10:08,338 - epoch 1, step 621/2080, losses: 16.24, rec_loss: 4.39, cyc_loss: 5.03, adv_loss: 0.21, cos_loss: 0.17, bow_loss: 6.45, dis_loss: 1.07, lr_G: 0.00017, lr_D:0.00017
2023-05-02 20:10:25,400 - epoch 1, step 641/2080, losses: 16.24, rec_loss: 4.12, cyc_loss: 4.73, adv_loss: 0.79, cos_loss: 0.19, bow_loss: 6.40, dis_loss: 0.53, lr_G: 0.00018, lr_D:0.00018
2023-05-02 20:10:44,443 - epoch 1, step 661/2080, losses: 15.28, rec_loss: 3.88, cyc_loss: 4.53, adv_loss: 0.34, cos_loss: 0.17, bow_loss: 6.35, dis_loss: 0.90, lr_G: 0.00018, lr_D:0.00018
2023-05-02 20:11:01,831 - epoch 1, step 681/2080, losses: 15.26, rec_loss: 3.72, cyc_loss: 4.37, adv_loss: 0.61, cos_loss: 0.17, bow_loss: 6.40, dis_loss: 0.61, lr_G: 0.00019, lr_D:0.00019
2023-05-02 20:11:19,199 - epoch 1, step 701/2080, losses: 14.83, rec_loss: 3.66, cyc_loss: 4.39, adv_loss: 0.37, cos_loss: 0.16, bow_loss: 6.25, dis_loss: 0.73, lr_G: 0.00019, lr_D:0.00019
2023-05-02 20:11:38,074 - epoch 1, step 721/2080, losses: 16.73, rec_loss: 3.97, cyc_loss: 4.69, adv_loss: 1.14, cos_loss: 0.17, bow_loss: 6.77, dis_loss: 0.47, lr_G: 0.00020, lr_D:0.00020
2023-05-02 20:11:56,498 - epoch 1, step 741/2080, losses: 14.92, rec_loss: 3.75, cyc_loss: 4.45, adv_loss: 0.23, cos_loss: 0.16, bow_loss: 6.33, dis_loss: 0.89, lr_G: 0.00021, lr_D:0.00021
2023-05-02 20:12:14,609 - epoch 1, step 761/2080, losses: 15.62, rec_loss: 3.72, cyc_loss: 4.44, adv_loss: 0.79, cos_loss: 0.15, bow_loss: 6.52, dis_loss: 0.52, lr_G: 0.00021, lr_D:0.00021
2023-05-02 20:12:32,026 - epoch 1, step 781/2080, losses: 15.49, rec_loss: 3.38, cyc_loss: 4.17, adv_loss: 1.47, cos_loss: 0.14, bow_loss: 6.33, dis_loss: 0.43, lr_G: 0.00022, lr_D:0.00022
2023-05-02 20:12:48,796 - Updating query embeddings.. 
2023-05-02 20:12:59,435 - epoch 1, step 801/2080, losses: 17.12, rec_loss: 3.91, cyc_loss: 4.75, adv_loss: 1.43, cos_loss: 0.19, bow_loss: 6.85, dis_loss: 0.44, lr_G: 0.00022, lr_D:0.00022
2023-05-02 20:13:15,090 - epoch 1, step 821/2080, losses: 16.16, rec_loss: 3.65, cyc_loss: 4.42, adv_loss: 1.24, cos_loss: 0.15, bow_loss: 6.69, dis_loss: 0.40, lr_G: 0.00023, lr_D:0.00023
2023-05-02 20:13:31,083 - epoch 1, step 841/2080, losses: 14.63, rec_loss: 3.21, cyc_loss: 4.07, adv_loss: 0.72, cos_loss: 0.14, bow_loss: 6.48, dis_loss: 0.46, lr_G: 0.00023, lr_D:0.00023
2023-05-02 20:13:47,435 - epoch 1, step 861/2080, losses: 14.63, rec_loss: 2.99, cyc_loss: 3.98, adv_loss: 1.24, cos_loss: 0.14, bow_loss: 6.28, dis_loss: 0.32, lr_G: 0.00024, lr_D:0.00024
2023-05-02 20:14:04,011 - epoch 1, step 881/2080, losses: 15.91, rec_loss: 3.54, cyc_loss: 4.30, adv_loss: 1.40, cos_loss: 0.14, bow_loss: 6.53, dis_loss: 0.31, lr_G: 0.00024, lr_D:0.00024
2023-05-02 20:14:20,882 - epoch 1, step 901/2080, losses: 15.07, rec_loss: 3.64, cyc_loss: 4.58, adv_loss: 0.22, cos_loss: 0.14, bow_loss: 6.50, dis_loss: 0.99, lr_G: 0.00025, lr_D:0.00025
2023-05-02 20:14:36,881 - epoch 1, step 921/2080, losses: 14.62, rec_loss: 3.05, cyc_loss: 4.01, adv_loss: 0.86, cos_loss: 0.14, bow_loss: 6.56, dis_loss: 0.44, lr_G: 0.00025, lr_D:0.00025
2023-05-02 20:14:52,243 - epoch 1, step 941/2080, losses: 15.37, rec_loss: 3.28, cyc_loss: 4.25, adv_loss: 0.64, cos_loss: 0.15, bow_loss: 7.04, dis_loss: 0.55, lr_G: 0.00026, lr_D:0.00026
2023-05-02 20:15:08,028 - epoch 1, step 961/2080, losses: 13.94, rec_loss: 2.81, cyc_loss: 3.82, adv_loss: 0.75, cos_loss: 0.13, bow_loss: 6.44, dis_loss: 0.53, lr_G: 0.00026, lr_D:0.00026
2023-05-02 20:15:25,305 - epoch 1, step 981/2080, losses: 14.14, rec_loss: 2.76, cyc_loss: 3.76, adv_loss: 0.99, cos_loss: 0.13, bow_loss: 6.50, dis_loss: 0.36, lr_G: 0.00027, lr_D:0.00027
2023-05-02 20:15:40,509 - Updating query embeddings.. 
2023-05-02 20:15:51,178 - epoch 1, step 1001/2080, losses: 14.96, rec_loss: 3.18, cyc_loss: 4.18, adv_loss: 0.72, cos_loss: 0.13, bow_loss: 6.75, dis_loss: 0.63, lr_G: 0.00027, lr_D:0.00027
2023-05-02 20:16:07,119 - epoch 1, step 1021/2080, losses: 13.38, rec_loss: 2.71, cyc_loss: 3.66, adv_loss: 0.28, cos_loss: 0.12, bow_loss: 6.61, dis_loss: 0.92, lr_G: 0.00028, lr_D:0.00028
2023-05-02 20:16:22,935 - epoch 1, step 1041/2080, losses: 12.95, rec_loss: 2.62, cyc_loss: 3.63, adv_loss: 0.18, cos_loss: 0.13, bow_loss: 6.39, dis_loss: 0.91, lr_G: 0.00028, lr_D:0.00028
2023-05-02 20:16:38,430 - epoch 1, step 1061/2080, losses: 13.37, rec_loss: 2.45, cyc_loss: 3.53, adv_loss: 0.76, cos_loss: 0.14, bow_loss: 6.48, dis_loss: 0.43, lr_G: 0.00029, lr_D:0.00029
2023-05-02 20:16:55,145 - epoch 1, step 1081/2080, losses: 15.73, rec_loss: 3.16, cyc_loss: 4.38, adv_loss: 1.13, cos_loss: 0.13, bow_loss: 6.94, dis_loss: 0.45, lr_G: 0.00029, lr_D:0.00029
2023-05-02 20:17:12,568 - epoch 1, step 1101/2080, losses: 13.92, rec_loss: 2.48, cyc_loss: 3.43, adv_loss: 1.22, cos_loss: 0.13, bow_loss: 6.67, dis_loss: 0.34, lr_G: 0.00030, lr_D:0.00030
2023-05-02 20:17:29,573 - epoch 1, step 1121/2080, losses: 14.30, rec_loss: 2.54, cyc_loss: 3.73, adv_loss: 0.94, cos_loss: 0.12, bow_loss: 6.97, dis_loss: 0.44, lr_G: 0.00031, lr_D:0.00031
2023-05-02 20:17:46,298 - epoch 1, step 1141/2080, losses: 12.75, rec_loss: 2.33, cyc_loss: 3.27, adv_loss: 0.45, cos_loss: 0.11, bow_loss: 6.58, dis_loss: 0.57, lr_G: 0.00031, lr_D:0.00031
2023-05-02 20:18:04,524 - epoch 1, step 1161/2080, losses: 13.39, rec_loss: 2.24, cyc_loss: 3.32, adv_loss: 1.25, cos_loss: 0.12, bow_loss: 6.46, dis_loss: 0.30, lr_G: 0.00032, lr_D:0.00032
2023-05-02 20:18:21,687 - epoch 1, step 1181/2080, losses: 14.73, rec_loss: 2.77, cyc_loss: 3.84, adv_loss: 1.08, cos_loss: 0.12, bow_loss: 6.93, dis_loss: 0.39, lr_G: 0.00032, lr_D:0.00032
2023-05-02 20:18:38,070 - Updating query embeddings.. 
2023-05-02 20:18:49,027 - epoch 1, step 1201/2080, losses: 14.76, rec_loss: 2.38, cyc_loss: 3.49, adv_loss: 1.71, cos_loss: 0.11, bow_loss: 7.06, dis_loss: 0.35, lr_G: 0.00033, lr_D:0.00033
2023-05-02 20:19:05,829 - epoch 1, step 1221/2080, losses: 14.46, rec_loss: 2.72, cyc_loss: 3.86, adv_loss: 0.89, cos_loss: 0.12, bow_loss: 6.87, dis_loss: 0.46, lr_G: 0.00033, lr_D:0.00033
2023-05-02 20:19:23,554 - epoch 1, step 1241/2080, losses: 12.31, rec_loss: 1.81, cyc_loss: 2.71, adv_loss: 1.23, cos_loss: 0.11, bow_loss: 6.45, dis_loss: 0.27, lr_G: 0.00034, lr_D:0.00034
2023-05-02 20:19:39,230 - epoch 1, step 1261/2080, losses: 13.63, rec_loss: 2.38, cyc_loss: 3.43, adv_loss: 0.63, cos_loss: 0.11, bow_loss: 7.07, dis_loss: 0.59, lr_G: 0.00034, lr_D:0.00034
2023-05-02 20:19:55,469 - epoch 1, step 1281/2080, losses: 13.04, rec_loss: 1.89, cyc_loss: 2.88, adv_loss: 1.54, cos_loss: 0.11, bow_loss: 6.61, dis_loss: 0.25, lr_G: 0.00035, lr_D:0.00035
2023-05-02 20:20:11,749 - epoch 1, step 1301/2080, losses: 13.86, rec_loss: 2.35, cyc_loss: 3.50, adv_loss: 0.69, cos_loss: 0.12, bow_loss: 7.19, dis_loss: 0.66, lr_G: 0.00035, lr_D:0.00035
2023-05-02 20:20:28,110 - epoch 1, step 1321/2080, losses: 14.26, rec_loss: 2.55, cyc_loss: 3.68, adv_loss: 1.00, cos_loss: 0.13, bow_loss: 6.91, dis_loss: 0.40, lr_G: 0.00036, lr_D:0.00036
2023-05-02 20:20:43,923 - epoch 1, step 1341/2080, losses: 15.07, rec_loss: 2.50, cyc_loss: 3.91, adv_loss: 1.31, cos_loss: 0.13, bow_loss: 7.22, dis_loss: 0.36, lr_G: 0.00036, lr_D:0.00036
2023-05-02 20:21:00,151 - epoch 1, step 1361/2080, losses: 13.91, rec_loss: 2.50, cyc_loss: 3.33, adv_loss: 0.80, cos_loss: 0.12, bow_loss: 7.16, dis_loss: 0.49, lr_G: 0.00037, lr_D:0.00037
2023-05-02 20:21:15,766 - epoch 1, step 1381/2080, losses: 11.90, rec_loss: 1.76, cyc_loss: 2.69, adv_loss: 0.93, cos_loss: 0.11, bow_loss: 6.41, dis_loss: 0.42, lr_G: 0.00037, lr_D:0.00037
2023-05-02 20:21:30,849 - Updating query embeddings.. 
2023-05-02 20:21:41,464 - epoch 1, step 1401/2080, losses: 14.07, rec_loss: 2.11, cyc_loss: 3.51, adv_loss: 1.29, cos_loss: 0.13, bow_loss: 7.03, dis_loss: 0.36, lr_G: 0.00038, lr_D:0.00038
2023-05-02 20:21:58,150 - epoch 1, step 1421/2080, losses: 11.97, rec_loss: 1.58, cyc_loss: 2.48, adv_loss: 1.16, cos_loss: 0.10, bow_loss: 6.65, dis_loss: 0.26, lr_G: 0.00038, lr_D:0.00038
2023-05-02 20:22:15,604 - epoch 1, step 1441/2080, losses: 11.34, rec_loss: 1.46, cyc_loss: 2.47, adv_loss: 0.67, cos_loss: 0.11, bow_loss: 6.63, dis_loss: 0.47, lr_G: 0.00039, lr_D:0.00039
2023-05-02 20:22:33,422 - epoch 1, step 1461/2080, losses: 13.90, rec_loss: 2.09, cyc_loss: 3.27, adv_loss: 1.24, cos_loss: 0.12, bow_loss: 7.18, dis_loss: 0.39, lr_G: 0.00039, lr_D:0.00039
2023-05-02 20:22:50,070 - epoch 1, step 1481/2080, losses: 12.63, rec_loss: 1.44, cyc_loss: 2.52, adv_loss: 1.92, cos_loss: 0.11, bow_loss: 6.63, dis_loss: 0.26, lr_G: 0.00040, lr_D:0.00040
2023-05-02 20:23:06,689 - epoch 1, step 1501/2080, losses: 12.09, rec_loss: 1.62, cyc_loss: 2.67, adv_loss: 1.00, cos_loss: 0.11, bow_loss: 6.69, dis_loss: 0.36, lr_G: 0.00041, lr_D:0.00041
2023-05-02 20:23:23,088 - epoch 1, step 1521/2080, losses: 12.60, rec_loss: 1.74, cyc_loss: 2.90, adv_loss: 0.58, cos_loss: 0.11, bow_loss: 7.27, dis_loss: 0.65, lr_G: 0.00041, lr_D:0.00041
2023-05-02 20:23:39,696 - epoch 1, step 1541/2080, losses: 13.39, rec_loss: 1.96, cyc_loss: 3.39, adv_loss: 0.93, cos_loss: 0.11, bow_loss: 7.01, dis_loss: 0.45, lr_G: 0.00042, lr_D:0.00042
2023-05-02 20:23:55,966 - epoch 1, step 1561/2080, losses: 11.19, rec_loss: 1.45, cyc_loss: 2.49, adv_loss: 0.25, cos_loss: 0.10, bow_loss: 6.89, dis_loss: 0.76, lr_G: 0.00042, lr_D:0.00042
2023-05-02 20:24:11,904 - epoch 1, step 1581/2080, losses: 12.64, rec_loss: 1.70, cyc_loss: 2.91, adv_loss: 0.60, cos_loss: 0.10, bow_loss: 7.32, dis_loss: 0.67, lr_G: 0.00043, lr_D:0.00043
2023-05-02 20:24:26,963 - Updating query embeddings.. 
2023-05-02 20:24:38,226 - epoch 1, step 1601/2080, losses: 12.29, rec_loss: 1.68, cyc_loss: 2.73, adv_loss: 0.52, cos_loss: 0.11, bow_loss: 7.25, dis_loss: 0.66, lr_G: 0.00043, lr_D:0.00043
2023-05-02 20:24:55,658 - epoch 1, step 1621/2080, losses: 12.67, rec_loss: 1.63, cyc_loss: 2.78, adv_loss: 0.80, cos_loss: 0.12, bow_loss: 7.34, dis_loss: 0.44, lr_G: 0.00044, lr_D:0.00044
